shardID,nodeID,nodeIP,nodeSecurity,nodePerformance,shardSecurity,shardTime,shardLoad
1,0,127.0.0.1:28900,0.62000000,94.11764526,0.44000000,125.31833572,35384.000
,1,127.0.0.1:28901,0.62000000,94.11764526,,,
,2,127.0.0.1:28902,0.62000000,94.11764526,,,
,3,127.0.0.1:28903,-0.10000002,0.00000000,,,
After allocate node in epoch,1
0,0,127.0.0.1:28800,0.62000000,94.11764526,0.44000000,110.23791877,31126.000
,1,127.0.0.1:28903,0.62000000,94.11764526,,,
,2,127.0.0.1:28801,0.62000000,94.11764526,,,
,3,127.0.0.1:28803,-0.10000002,0.00000000,,,
1,0,127.0.0.1:28900,0.62000000,94.11764526,0.44000000,125.31833572,35384.000
,1,127.0.0.1:28901,0.62000000,94.11764526,,,
,2,127.0.0.1:28902,0.62000000,94.11764526,,,
,3,127.0.0.1:28802,-0.10000002,0.00000000,,,
NodeAllocationTime,4.0033ms
Before allocate node in epoch,4
0,3,127.0.0.1:28803,0.41000000,251.36706543,0.28039999,41.93131284,35488.000
,0,127.0.0.1:28800,0.76279998,297.48471069,,,
,1,127.0.0.1:28801,-0.81400001,0.00000000,,,
,2,127.0.0.1:28802,0.76279998,297.48471069,,,
1,0,127.0.0.1:28900,0.76279998,297.48471069,0.45679998,32.76277456,30767.000
,1,127.0.0.1:28901,0.76279998,297.48471069,,,
,2,127.0.0.1:28902,0.76279998,297.48471069,,,
,3,127.0.0.1:28903,-0.46120003,46.62994766,,,
After allocate node in epoch,4
0,3,127.0.0.1:28803,0.41000000,251.36706543,0.28039999,41.93131284,35488.000
,0,127.0.0.1:28800,0.76279998,297.48471069,,,
,1,127.0.0.1:28801,-0.81400001,0.00000000,,,
,2,127.0.0.1:28802,0.76279998,297.48471069,,,
1,0,127.0.0.1:28900,0.76279998,297.48471069,0.45679998,32.76277456,30767.000
,1,127.0.0.1:28901,0.76279998,297.48471069,,,
,2,127.0.0.1:28902,0.76279998,297.48471069,,,
,3,127.0.0.1:28903,-0.46120003,46.62994766,,,
NodeAllocationTime,682.6µs
Before allocate node in epoch,7
0,0,127.0.0.1:28800,0.83277202,403.01690674,0.29039600,32.30637619,38330.000
,1,127.0.0.1:28801,-1.16386008,0.00000000,,,
,2,127.0.0.1:28802,0.83277202,403.01690674,,,
,3,127.0.0.1:28803,0.65990007,380.41928101,,,
1,0,127.0.0.1:28900,0.83277202,397.13458252,0.37683201,22.92948283,27848.000
,1,127.0.0.1:28901,0.83277202,397.13458252,,,
,2,127.0.0.1:28902,0.83277202,397.13458252,,,
,3,127.0.0.1:28903,-0.99098802,23.10249329,,,
After allocate node in epoch,7
0,0,127.0.0.1:28800,0.83277202,403.01690674,0.29039600,32.30637619,38330.000
,1,127.0.0.1:28801,-1.16386008,0.00000000,,,
,2,127.0.0.1:28802,0.83277202,403.01690674,,,
,3,127.0.0.1:28803,0.65990007,380.41928101,,,
1,0,127.0.0.1:28900,0.83277202,397.13458252,0.37683201,22.92948283,27848.000
,1,127.0.0.1:28901,0.83277202,397.13458252,,,
,2,127.0.0.1:28902,0.83277202,397.13458252,,,
,3,127.0.0.1:28903,-0.99098802,23.10249329,,,
NodeAllocationTime,1.2316ms
Before allocate node in epoch,1
3,0,127.0.0.1:29100,0.62000000,20.34600067,0.34999999,76.89963375,7823.000
,1,127.0.0.1:29101,0.62000000,20.34600067,,,
,2,127.0.0.1:29102,0.62000000,20.34600067,,,
,3,127.0.0.1:29103,0.62000000,20.34600067,,,
,4,127.0.0.1:29104,0.62000000,20.34600067,,,
,5,127.0.0.1:29105,-0.10000002,0.00000000,,,
,6,127.0.0.1:29106,-0.10000002,0.00000000,,,
,7,127.0.0.1:29107,-0.10000002,0.00000000,,,
0,2,127.0.0.1:28802,0.62000000,36.20640182,0.34999999,72.76613713,13173.000
,3,127.0.0.1:28803,0.62000000,36.20640182,,,
,4,127.0.0.1:28804,0.62000000,36.20640182,,,
,5,127.0.0.1:28805,-0.10000002,0.00000000,,,
,6,127.0.0.1:28806,-0.10000002,0.00000000,,,
,7,127.0.0.1:28807,-0.10000002,0.00000000,,,
,0,127.0.0.1:28800,0.62000000,36.20640182,,,
,1,127.0.0.1:28801,0.62000000,36.20640182,,,
1,0,127.0.0.1:28900,0.62000000,46.83360291,0.34999999,67.84444935,15887.000
,1,127.0.0.1:28901,0.62000000,46.83360291,,,
,2,127.0.0.1:28902,0.62000000,46.83360291,,,
,3,127.0.0.1:28903,-0.10000002,0.00000000,,,
,4,127.0.0.1:28904,0.62000000,46.83360291,,,
,5,127.0.0.1:28905,0.62000000,46.83360291,,,
,6,127.0.0.1:28906,-0.10000002,0.00000000,,,
,7,127.0.0.1:28907,-0.10000002,0.00000000,,,
2,6,127.0.0.1:29006,-0.10000002,0.00000000,0.34999999,97.51255474,11839.000
,7,127.0.0.1:29007,-0.10000002,0.00000000,,,
,0,127.0.0.1:29000,0.62000000,24.28200150,,,
,1,127.0.0.1:29001,0.62000000,24.28200150,,,
,2,127.0.0.1:29002,0.62000000,24.28200150,,,
,3,127.0.0.1:29003,-0.10000002,0.00000000,,,
,4,127.0.0.1:29004,0.62000000,24.28200150,,,
,5,127.0.0.1:29005,0.62000000,24.28200150,,,
After allocate node in epoch,1
3,0,127.0.0.1:29100,0.62000000,20.34600067,0.34999999,76.89963375,7823.000
,1,127.0.0.1:29101,0.62000000,20.34600067,,,
,2,127.0.0.1:29102,0.62000000,20.34600067,,,
,3,127.0.0.1:29007,0.62000000,20.34600067,,,
,4,127.0.0.1:28906,0.62000000,20.34600067,,,
,5,127.0.0.1:29105,-0.10000002,0.00000000,,,
,6,127.0.0.1:29106,-0.10000002,0.00000000,,,
,7,127.0.0.1:29107,-0.10000002,0.00000000,,,
0,2,127.0.0.1:28903,0.62000000,36.20640182,0.34999999,72.76613713,13173.000
,3,127.0.0.1:29003,0.62000000,36.20640182,,,
,4,127.0.0.1:28804,0.62000000,36.20640182,,,
,5,127.0.0.1:28805,-0.10000002,0.00000000,,,
,6,127.0.0.1:28806,-0.10000002,0.00000000,,,
,7,127.0.0.1:28807,-0.10000002,0.00000000,,,
,0,127.0.0.1:28800,0.62000000,36.20640182,,,
,1,127.0.0.1:28801,0.62000000,36.20640182,,,
1,0,127.0.0.1:28900,0.62000000,46.83360291,0.34999999,67.84444935,15887.000
,1,127.0.0.1:28901,0.62000000,46.83360291,,,
,2,127.0.0.1:28902,0.62000000,46.83360291,,,
,3,127.0.0.1:29006,-0.10000002,0.00000000,,,
,4,127.0.0.1:28904,0.62000000,46.83360291,,,
,5,127.0.0.1:28905,0.62000000,46.83360291,,,
,6,127.0.0.1:29103,-0.10000002,0.00000000,,,
,7,127.0.0.1:28907,-0.10000002,0.00000000,,,
2,6,127.0.0.1:28802,-0.10000002,0.00000000,0.34999999,97.51255474,11839.000
,7,127.0.0.1:29104,-0.10000002,0.00000000,,,
,0,127.0.0.1:29000,0.62000000,24.28200150,,,
,1,127.0.0.1:29001,0.62000000,24.28200150,,,
,2,127.0.0.1:29002,0.62000000,24.28200150,,,
,3,127.0.0.1:28803,-0.10000002,0.00000000,,,
,4,127.0.0.1:29004,0.62000000,24.28200150,,,
,5,127.0.0.1:29005,0.62000000,24.28200150,,,
NodeAllocationTime,2.6753ms
Before allocate node in epoch,4
3,2,127.0.0.1:29102,0.76279998,46.80699158,0.08329998,22.66274359,4852.000
,3,127.0.0.1:29103,-0.81400001,0.00000000,,,
,4,127.0.0.1:29104,0.40999997,36.83745193,,,
,5,127.0.0.1:29105,0.40999997,36.83745193,,,
,6,127.0.0.1:29106,-0.81400001,0.00000000,,,
,7,127.0.0.1:29107,-0.81400001,0.00000000,,,
,0,127.0.0.1:29100,0.76279998,46.80699158,,,
,1,127.0.0.1:29101,0.76279998,46.80699158,,,
0,4,127.0.0.1:28804,0.76279998,90.15512848,0.08329998,23.07525383,9583.000
,5,127.0.0.1:28805,0.40999997,72.41399384,,,
,6,127.0.0.1:28806,0.40999997,72.41399384,,,
,7,127.0.0.1:28807,-0.81400001,0.00000000,,,
,0,127.0.0.1:28800,0.76279998,90.15512848,,,
,1,127.0.0.1:28801,0.76279998,90.15512848,,,
,2,127.0.0.1:28802,-0.81400001,0.00000000,,,
,3,127.0.0.1:28803,-0.81400001,0.00000000,,,
1,4,127.0.0.1:28904,0.76279998,178.94847107,0.21559998,21.67630665,19615.000
,5,127.0.0.1:28905,0.76279998,178.94847107,,,
,6,127.0.0.1:28906,-0.46120003,10.16272449,,,
,7,127.0.0.1:28907,-0.81400001,0.00000000,,,
,0,127.0.0.1:28900,0.76279998,178.94847107,,,
,1,127.0.0.1:28901,0.76279998,178.94847107,,,
,2,127.0.0.1:28902,0.76279998,178.94847107,,,
,3,127.0.0.1:28903,-0.81400001,0.00000000,,,
2,2,127.0.0.1:29002,0.76279998,62.92847824,0.30379998,13.40402602,4837.000
,3,127.0.0.1:29003,-0.46120003,18.08491516,,,
,4,127.0.0.1:29004,0.76279998,62.92847824,,,
,5,127.0.0.1:29005,-0.46120003,12.12873745,,,
,6,127.0.0.1:29006,0.76279998,68.77143860,,,
,7,127.0.0.1:29007,-0.46120003,10.16272449,,,
,0,127.0.0.1:29000,0.76279998,62.92847824,,,
,1,127.0.0.1:29001,0.76279998,62.92847824,,,
After allocate node in epoch,4
3,2,127.0.0.1:28907,0.76279998,46.80699158,0.08329998,22.66274359,4852.000
,3,127.0.0.1:29103,-0.81400001,0.00000000,,,
,4,127.0.0.1:29104,0.40999997,36.83745193,,,
,5,127.0.0.1:29105,0.40999997,36.83745193,,,
,6,127.0.0.1:29106,-0.81400001,0.00000000,,,
,7,127.0.0.1:29107,-0.81400001,0.00000000,,,
,0,127.0.0.1:29100,0.76279998,46.80699158,,,
,1,127.0.0.1:29007,0.76279998,46.80699158,,,
0,4,127.0.0.1:28804,0.76279998,90.15512848,0.08329998,23.07525383,9583.000
,5,127.0.0.1:28805,0.40999997,72.41399384,,,
,6,127.0.0.1:28806,0.40999997,72.41399384,,,
,7,127.0.0.1:28807,-0.81400001,0.00000000,,,
,0,127.0.0.1:28800,0.76279998,90.15512848,,,
,1,127.0.0.1:28801,0.76279998,90.15512848,,,
,2,127.0.0.1:28802,-0.81400001,0.00000000,,,
,3,127.0.0.1:28803,-0.81400001,0.00000000,,,
1,4,127.0.0.1:28904,0.76279998,178.94847107,0.21559998,21.67630665,19615.000
,5,127.0.0.1:28905,0.76279998,178.94847107,,,
,6,127.0.0.1:28906,-0.46120003,10.16272449,,,
,7,127.0.0.1:29101,-0.81400001,0.00000000,,,
,0,127.0.0.1:28900,0.76279998,178.94847107,,,
,1,127.0.0.1:28901,0.76279998,178.94847107,,,
,2,127.0.0.1:28902,0.76279998,178.94847107,,,
,3,127.0.0.1:28903,-0.81400001,0.00000000,,,
2,2,127.0.0.1:29002,0.76279998,62.92847824,0.30379998,13.40402602,4837.000
,3,127.0.0.1:29005,-0.46120003,18.08491516,,,
,4,127.0.0.1:29004,0.76279998,62.92847824,,,
,5,127.0.0.1:29003,-0.46120003,12.12873745,,,
,6,127.0.0.1:29006,0.76279998,68.77143860,,,
,7,127.0.0.1:29102,-0.46120003,10.16272449,,,
,0,127.0.0.1:29000,0.76279998,62.92847824,,,
,1,127.0.0.1:29001,0.76279998,62.92847824,,,
NodeAllocationTime,1.3828ms
Before allocate node in epoch,1
4,1,127.0.0.1:29201,0.62000000,23.33200073,0.44000000,140.60803033,9842.000
,2,127.0.0.1:29202,0.62000000,23.33200073,,,
,3,127.0.0.1:29203,-0.10000002,0.00000000,,,
,0,127.0.0.1:29200,0.62000000,23.33200073,,,
7,0,127.0.0.1:29500,0.62000000,30.33600426,0.44000000,69.86198035,6358.000
,1,127.0.0.1:29501,0.62000000,30.33600426,,,
,2,127.0.0.1:29502,0.62000000,30.33600426,,,
,3,127.0.0.1:29503,-0.10000002,0.00000000,,,
5,0,127.0.0.1:29300,0.62000000,53.56399918,0.44000000,43.74828932,7030.000
,1,127.0.0.1:29301,0.62000000,53.56399918,,,
,2,127.0.0.1:29302,0.62000000,53.56399918,,,
,3,127.0.0.1:29303,-0.10000002,0.00000000,,,
6,2,127.0.0.1:29402,0.62000000,29.22599983,0.44000000,89.54355762,7851.000
,3,127.0.0.1:29403,-0.10000002,0.00000000,,,
,0,127.0.0.1:29400,0.62000000,29.22599983,,,
,1,127.0.0.1:29401,0.62000000,29.22599983,,,
0,3,127.0.0.1:28803,-0.10000002,0.00000000,0.44000000,55.08707718,7408.000
,0,127.0.0.1:28800,0.62000000,44.82600021,,,
,1,127.0.0.1:28801,0.62000000,44.82600021,,,
,2,127.0.0.1:28802,0.62000000,44.82600021,,,
1,1,127.0.0.1:28901,0.62000000,32.61600113,0.44000000,135.18926848,13228.000
,2,127.0.0.1:28902,0.62000000,32.61600113,,,
,3,127.0.0.1:28903,-0.10000002,0.00000000,,,
,0,127.0.0.1:28900,0.62000000,32.61600113,,,
2,0,127.0.0.1:29000,0.62000000,25.52000237,0.44000000,75.92737018,5813.000
,1,127.0.0.1:29001,0.62000000,25.52000237,,,
,2,127.0.0.1:29002,0.62000000,25.52000237,,,
,3,127.0.0.1:29003,-0.10000002,0.00000000,,,
3,0,127.0.0.1:29100,0.62000000,25.75600052,0.44000000,163.44411329,12629.000
,1,127.0.0.1:29101,0.62000000,25.75600052,,,
,2,127.0.0.1:29102,0.62000000,25.75600052,,,
,3,127.0.0.1:29103,-0.10000002,0.00000000,,,
After allocate node in epoch,1
4,1,127.0.0.1:29201,0.62000000,23.33200073,0.44000000,140.60803033,9842.000
,2,127.0.0.1:29202,0.62000000,23.33200073,,,
,3,127.0.0.1:29203,-0.10000002,0.00000000,,,
,0,127.0.0.1:29200,0.62000000,23.33200073,,,
7,0,127.0.0.1:29500,0.62000000,30.33600426,0.44000000,69.86198035,6358.000
,1,127.0.0.1:29501,0.62000000,30.33600426,,,
,2,127.0.0.1:29502,0.62000000,30.33600426,,,
,3,127.0.0.1:29103,-0.10000002,0.00000000,,,
5,0,127.0.0.1:29300,0.62000000,53.56399918,0.44000000,43.74828932,7030.000
,1,127.0.0.1:29301,0.62000000,53.56399918,,,
,2,127.0.0.1:29302,0.62000000,53.56399918,,,
,3,127.0.0.1:29303,-0.10000002,0.00000000,,,
6,2,127.0.0.1:29401,0.62000000,29.22599983,0.44000000,89.54355762,7851.000
,3,127.0.0.1:29403,-0.10000002,0.00000000,,,
,0,127.0.0.1:29400,0.62000000,29.22599983,,,
,1,127.0.0.1:29503,0.62000000,29.22599983,,,
0,3,127.0.0.1:29402,-0.10000002,0.00000000,0.44000000,55.08707718,7408.000
,0,127.0.0.1:28800,0.62000000,44.82600021,,,
,1,127.0.0.1:28801,0.62000000,44.82600021,,,
,2,127.0.0.1:28802,0.62000000,44.82600021,,,
1,1,127.0.0.1:28901,0.62000000,32.61600113,0.44000000,135.18926848,13228.000
,2,127.0.0.1:28902,0.62000000,32.61600113,,,
,3,127.0.0.1:28903,-0.10000002,0.00000000,,,
,0,127.0.0.1:28900,0.62000000,32.61600113,,,
2,0,127.0.0.1:29000,0.62000000,25.52000237,0.44000000,75.92737018,5813.000
,1,127.0.0.1:29001,0.62000000,25.52000237,,,
,2,127.0.0.1:29002,0.62000000,25.52000237,,,
,3,127.0.0.1:29003,-0.10000002,0.00000000,,,
3,0,127.0.0.1:29100,0.62000000,25.75600052,0.44000000,163.44411329,12629.000
,1,127.0.0.1:29101,0.62000000,25.75600052,,,
,2,127.0.0.1:29102,0.62000000,25.75600052,,,
,3,127.0.0.1:28803,-0.10000002,0.00000000,,,
NodeAllocationTime,3.9064ms
Before allocate node in epoch,4
2,0,127.0.0.1:29000,0.76279998,106.16755676,0.36859998,33.51306283,10674.000
,1,127.0.0.1:29001,0.76279998,106.16755676,,,
,2,127.0.0.1:29002,0.76279998,106.16755676,,,
,3,127.0.0.1:29003,-0.81400001,0.00000000,,,
3,0,127.0.0.1:29100,0.76279998,106.75669861,0.36859998,34.77532136,11146.000
,1,127.0.0.1:29101,0.76279998,106.75669861,,,
,2,127.0.0.1:29102,-0.46120003,12.86499310,,,
,3,127.0.0.1:29103,0.41000000,94.13626099,,,
4,0,127.0.0.1:29200,0.76279998,70.22743225,0.36859998,35.74576562,7531.000
,1,127.0.0.1:29201,0.76279998,70.22743225,,,
,2,127.0.0.1:29202,0.76279998,70.22743225,,,
,3,127.0.0.1:29203,-0.81400001,0.00000000,,,
7,0,127.0.0.1:29500,0.76279998,104.23689270,0.36859998,12.72102387,3978.000
,1,127.0.0.1:29501,0.76279998,104.23689270,,,
,2,127.0.0.1:29502,0.76279998,104.23689270,,,
,3,127.0.0.1:29503,-0.81400001,0.00000000,,,
0,2,127.0.0.1:28802,0.76279998,102.62348938,0.45679998,10.36379626,3342.000
,3,127.0.0.1:28803,-0.46120003,14.59824085,,,
,0,127.0.0.1:28800,0.76279998,102.62348938,,,
,1,127.0.0.1:28801,0.76279998,102.62348938,,,
6,3,127.0.0.1:29403,0.40999997,68.79550934,0.28039998,36.41693639,8559.000
,0,127.0.0.1:29400,0.76279998,83.11624908,,,
,1,127.0.0.1:29401,-0.81400001,0.00000000,,,
,2,127.0.0.1:29402,0.76279998,83.11624908,,,
5,2,127.0.0.1:29302,0.76279998,106.64537048,0.36859998,5.74802260,1839.000
,3,127.0.0.1:29303,-0.81400001,0.00000000,,,
,0,127.0.0.1:29300,0.76279998,106.64537048,,,
,1,127.0.0.1:29301,0.76279998,106.64537048,,,
1,0,127.0.0.1:28900,0.76279998,85.94859314,0.36859998,19.76375185,5096.000
,1,127.0.0.1:28901,0.76279998,85.94859314,,,
,2,127.0.0.1:28902,0.76279998,85.94859314,,,
,3,127.0.0.1:28903,-0.81400001,0.00000000,,,
After allocate node in epoch,4
2,0,127.0.0.1:29000,0.76279998,106.16755676,0.36859998,33.51306283,10674.000
,1,127.0.0.1:29001,0.76279998,106.16755676,,,
,2,127.0.0.1:29002,0.76279998,106.16755676,,,
,3,127.0.0.1:29003,-0.81400001,0.00000000,,,
3,0,127.0.0.1:29100,0.76279998,106.75669861,0.36859998,34.77532136,11146.000
,1,127.0.0.1:29101,0.76279998,106.75669861,,,
,2,127.0.0.1:29102,-0.46120003,12.86499310,,,
,3,127.0.0.1:29103,0.41000000,94.13626099,,,
4,0,127.0.0.1:29200,0.76279998,70.22743225,0.36859998,35.74576562,7531.000
,1,127.0.0.1:28803,0.76279998,70.22743225,,,
,2,127.0.0.1:29202,0.76279998,70.22743225,,,
,3,127.0.0.1:29203,-0.81400001,0.00000000,,,
7,0,127.0.0.1:29500,0.76279998,104.23689270,0.36859998,12.72102387,3978.000
,1,127.0.0.1:29201,0.76279998,104.23689270,,,
,2,127.0.0.1:29303,0.76279998,104.23689270,,,
,3,127.0.0.1:29503,-0.81400001,0.00000000,,,
0,2,127.0.0.1:28802,0.76279998,102.62348938,0.45679998,10.36379626,3342.000
,3,127.0.0.1:29501,-0.46120003,14.59824085,,,
,0,127.0.0.1:28800,0.76279998,102.62348938,,,
,1,127.0.0.1:28801,0.76279998,102.62348938,,,
6,3,127.0.0.1:29502,0.40999997,68.79550934,0.28039998,36.41693639,8559.000
,0,127.0.0.1:29400,0.76279998,83.11624908,,,
,1,127.0.0.1:29401,-0.81400001,0.00000000,,,
,2,127.0.0.1:29402,0.76279998,83.11624908,,,
5,2,127.0.0.1:29302,0.76279998,106.64537048,0.36859998,5.74802260,1839.000
,3,127.0.0.1:29403,-0.81400001,0.00000000,,,
,0,127.0.0.1:29300,0.76279998,106.64537048,,,
,1,127.0.0.1:29301,0.76279998,106.64537048,,,
1,0,127.0.0.1:28900,0.76279998,85.94859314,0.36859998,19.76375185,5096.000
,1,127.0.0.1:28901,0.76279998,85.94859314,,,
,2,127.0.0.1:28902,0.76279998,85.94859314,,,
,3,127.0.0.1:28903,-0.81400001,0.00000000,,,
NodeAllocationTime,1.1396ms
Before allocate node in epoch,6
0,2,127.0.0.1:28802,0.83277196,72.24425507,0.52677197,20.87436710,5611.000
,3,127.0.0.1:28803,-0.39122805,52.06580353,,,
,0,127.0.0.1:28800,0.83277202,72.24425507,,,
,1,127.0.0.1:28801,0.83277196,72.24425507,,,
1,0,127.0.0.1:28900,0.83277202,65.40956116,0.33361396,40.88087357,8022.000
,1,127.0.0.1:28901,0.83277196,65.40956116,,,
,2,127.0.0.1:28902,0.83277196,65.40956116,,,
,3,127.0.0.1:28903,-1.16386008,0.00000000,,,
2,0,127.0.0.1:29000,0.80395997,82.54007721,0.34801996,55.46396556,13734.000
,1,127.0.0.1:29001,0.80395997,82.54007721,,,
,2,127.0.0.1:29002,0.80395997,82.54007721,,,
,3,127.0.0.1:29003,-1.01980007,0.00000000,,,
3,0,127.0.0.1:29100,0.80395997,88.84635162,0.34801998,63.71501917,17022.000
,1,127.0.0.1:29101,0.80395997,88.84635162,,,
,2,127.0.0.1:29102,-0.05283999,42.44506836,,,
,3,127.0.0.1:29103,-0.16300002,47.02058792,,,
4,1,127.0.0.1:29201,0.23301199,50.37063980,0.18367397,78.95791557,16236.000
,2,127.0.0.1:29202,0.83277196,77.62894440,,,
,3,127.0.0.1:29203,-1.16386008,0.00000000,,,
,0,127.0.0.1:29200,0.83277202,77.62894440,,,
7,3,127.0.0.1:29503,-1.01980007,0.00000000,0.07207996,8.07664518,716.000
,0,127.0.0.1:29500,0.80395997,52.32400131,,,
,1,127.0.0.1:29501,0.80395997,35.51653290,,,
,2,127.0.0.1:29502,-0.29980001,0.81013501,,,
5,2,127.0.0.1:29302,0.83277196,69.32897949,0.48355398,33.06375775,8013.000
,3,127.0.0.1:29303,-0.56410003,34.36301041,,,
,0,127.0.0.1:29300,0.83277202,69.32897949,,,
,1,127.0.0.1:29301,0.83277196,69.32897949,,,
6,0,127.0.0.1:29400,0.83277202,102.39145660,0.33361396,47.97440442,15233.000
,1,127.0.0.1:29401,-1.16386008,0.00000000,,,
,2,127.0.0.1:29402,0.83277196,102.39145660,,,
,3,127.0.0.1:29403,0.83277196,112.74057007,,,
After allocate node in epoch,6
0,2,127.0.0.1:28802,0.83277196,72.24425507,0.52677197,20.87436710,5611.000
,3,127.0.0.1:28803,-0.39122805,52.06580353,,,
,0,127.0.0.1:28800,0.83277202,72.24425507,,,
,1,127.0.0.1:28801,0.83277196,72.24425507,,,
1,0,127.0.0.1:28900,0.83277202,65.40956116,0.33361396,40.88087357,8022.000
,1,127.0.0.1:29402,0.83277196,65.40956116,,,
,2,127.0.0.1:28902,0.83277196,65.40956116,,,
,3,127.0.0.1:28903,-1.16386008,0.00000000,,,
2,0,127.0.0.1:29000,0.80395997,82.54007721,0.34801996,55.46396556,13734.000
,1,127.0.0.1:29001,0.80395997,82.54007721,,,
,2,127.0.0.1:29002,0.80395997,82.54007721,,,
,3,127.0.0.1:29403,-1.01980007,0.00000000,,,
3,0,127.0.0.1:29100,0.80395997,88.84635162,0.34801998,63.71501917,17022.000
,1,127.0.0.1:29101,0.80395997,88.84635162,,,
,2,127.0.0.1:29301,-0.05283999,42.44506836,,,
,3,127.0.0.1:28901,-0.16300002,47.02058792,,,
4,1,127.0.0.1:29201,0.23301199,50.37063980,0.18367397,78.95791557,16236.000
,2,127.0.0.1:29202,0.83277196,77.62894440,,,
,3,127.0.0.1:29203,-1.16386008,0.00000000,,,
,0,127.0.0.1:29200,0.83277202,77.62894440,,,
7,3,127.0.0.1:29503,-1.01980007,0.00000000,0.07207996,8.07664518,716.000
,0,127.0.0.1:29500,0.80395997,52.32400131,,,
,1,127.0.0.1:29501,0.80395997,35.51653290,,,
,2,127.0.0.1:29502,-0.29980001,0.81013501,,,
5,2,127.0.0.1:29302,0.83277196,69.32897949,0.48355398,33.06375775,8013.000
,3,127.0.0.1:29303,-0.56410003,34.36301041,,,
,0,127.0.0.1:29300,0.83277202,69.32897949,,,
,1,127.0.0.1:29103,0.83277196,69.32897949,,,
6,0,127.0.0.1:29400,0.83277202,102.39145660,0.33361396,47.97440442,15233.000
,1,127.0.0.1:29401,-1.16386008,0.00000000,,,
,2,127.0.0.1:29003,0.83277196,102.39145660,,,
,3,127.0.0.1:29102,0.83277196,112.74057007,,,
NodeAllocationTime,722.5µs
Before allocate node in epoch,1
2,1,127.0.0.1:29001,0.62000000,17.99400139,0.34999999,143.41446042,12903.000
,2,127.0.0.1:29002,0.62000000,17.99400139,,,
,3,127.0.0.1:29003,-0.10000002,0.00000000,,,
,4,127.0.0.1:29004,0.62000000,17.99400139,,,
,5,127.0.0.1:29005,0.62000000,17.99400139,,,
,6,127.0.0.1:29006,-0.10000002,0.00000000,,,
,7,127.0.0.1:29007,-0.10000002,0.00000000,,,
,0,127.0.0.1:29000,0.62000000,17.99400139,,,
4,3,127.0.0.1:29203,-0.10000002,0.00000000,0.34999999,93.30084857,11490.000
,4,127.0.0.1:29204,0.62000000,24.63000107,,,
,5,127.0.0.1:29205,0.62000000,24.63000107,,,
,6,127.0.0.1:29206,-0.10000002,0.00000000,,,
,7,127.0.0.1:29207,-0.10000002,0.00000000,,,
,0,127.0.0.1:29200,0.62000000,24.63000107,,,
,1,127.0.0.1:29201,0.62000000,24.63000107,,,
,2,127.0.0.1:29202,0.62000000,24.63000107,,,
6,4,127.0.0.1:29404,0.62000000,14.98439980,0.34999999,83.94063274,6289.000
,5,127.0.0.1:29405,-0.10000002,0.00000000,,,
,6,127.0.0.1:29406,-0.10000002,0.00000000,,,
,7,127.0.0.1:29407,-0.10000002,0.00000000,,,
,0,127.0.0.1:29400,0.62000000,14.98439980,,,
,1,127.0.0.1:29401,0.62000000,14.98439980,,,
,2,127.0.0.1:29402,0.62000000,14.98439980,,,
,3,127.0.0.1:29403,0.62000000,14.98439980,,,
7,1,127.0.0.1:29501,0.62000000,17.34840202,0.34999999,71.85676227,6233.000
,2,127.0.0.1:29502,0.62000000,17.34840202,,,
,3,127.0.0.1:29503,-0.10000002,0.00000000,,,
,4,127.0.0.1:29504,0.62000000,17.34840202,,,
,5,127.0.0.1:29505,0.62000000,17.34840202,,,
,6,127.0.0.1:29506,-0.10000002,0.00000000,,,
,7,127.0.0.1:29507,-0.10000002,0.00000000,,,
,0,127.0.0.1:29500,0.62000000,17.34840202,,,
1,7,127.0.0.1:28907,-0.10000002,0.00000000,0.35306818,67.59875314,4627.000
,0,127.0.0.1:28900,0.62000000,13.68960190,,,
,1,127.0.0.1:28901,0.62000000,13.68960190,,,
,2,127.0.0.1:28902,0.62000000,13.68960190,,,
,3,127.0.0.1:28903,-0.10000002,0.00000000,,,
,4,127.0.0.1:28904,0.62000000,13.68960190,,,
,5,127.0.0.1:28905,0.55454546,12.21240044,,,
,6,127.0.0.1:28906,-0.01000002,1.47720003,,,
3,0,127.0.0.1:29100,0.62000000,10.69680119,0.34999999,118.27835051,6326.000
,1,127.0.0.1:29101,0.62000000,10.69680119,,,
,2,127.0.0.1:29102,0.62000000,10.69680119,,,
,3,127.0.0.1:29103,0.62000000,10.69680119,,,
,4,127.0.0.1:29104,0.62000000,10.69680119,,,
,5,127.0.0.1:29105,-0.10000002,0.00000000,,,
,6,127.0.0.1:29106,-0.10000002,0.00000000,,,
,7,127.0.0.1:29107,-0.10000002,0.00000000,,,
5,2,127.0.0.1:29302,0.62000000,29.14680290,0.34999999,58.72342177,8558.000
,3,127.0.0.1:29303,-0.10000002,0.00000000,,,
,4,127.0.0.1:29304,0.62000000,29.14680290,,,
,5,127.0.0.1:29305,0.62000000,29.14680290,,,
,6,127.0.0.1:29306,-0.10000002,0.00000000,,,
,7,127.0.0.1:29307,-0.10000002,0.00000000,,,
,0,127.0.0.1:29300,0.62000000,29.14680290,,,
,1,127.0.0.1:29301,0.62000000,29.14680290,,,
0,6,127.0.0.1:28806,-0.10000002,0.00000000,0.34999999,61.03668778,7190.000
,7,127.0.0.1:28807,-0.10000002,0.00000000,,,
